gene,8C_R1,8C_R2,2PN_1,2PN_2,2PN_3,2PN_4,2PN_5,2PN_6,2PN_7,2PN_8,2PN_9,2PN_10,3PN_1,3PN_2,3PN_3,3PN_4
OR4F29,5.647566605,7.400963136,5.16417224,3.930431729,3.53802098,3.398721307,8.250854864,0.461980693,0.680199916,0.220359883,0.960651754,0.42445075,0.876699456,1.158864676,0.531960686,3.737851958
MRPL20,310.2890572,281.419452,13.76509924,15.92620485,206.1053855,232.5166949,203.4275016,58.50010302,153.0285555,177.5776525,170.0284168,234.8546765,181.883552,170.8098032,111.2992037,16.96489495
MIB2,0.428115378,0.835312348,1.069635139,1.044478988,0.621255807,0.566546431,0.168075517,2.464301026,0.87725525,0.262599506,0.174444803,0.406025538,0.0808437,0.438413122,0.191185065,0.12612034
HES2,1.817740725,0.846116303,0,0,4.520631055,6.019813041,4.379792891,1.62741118,3.277201068,3.021033326,5.114829503,8.067412679,3.408114413,5.911905409,1.484692075,0
NOL9,13.56263495,12.06144828,0.326844659,4.171694112,13.75746581,17.81906787,10.23417161,14.0347841,47.86105038,34.45225691,37.84306425,56.06761983,12.52956924,27.34707418,27.79600059,0
CA6,3.04692635,5.35803233,0.506693177,0,0,0.694734161,0,1.924134461,5.038664154,0.906025137,2.369872302,9.201747844,0.225288213,0.312837352,1.424989854,1.132808912
NMNAT1,10.22302476,13.35402151,0.417978691,0,9.78309935,8.206741571,4.155256987,8.46124725,15.94901804,15.7666062,16.47680992,27.58811494,5.546586018,36.57364627,7.520435531,1.199237547
MASP2,0.405968678,0.618760303,0,0,0.405674129,0.719917954,2.076840105,0.6478799,3.121886218,1.081611404,0.688576161,3.699041492,0.640354092,3.129990255,1.947939979,0
DISP3,1.119153529,0.715560625,0,0,0.824840136,0.707980166,0.395552232,1.781170658,2.48320458,2.418287682,2.176169232,1.350583659,0.133626832,1.224666224,1.369378644,0
FBXO2,0.613423586,0.324859016,0.203064787,1.809387308,0,0.584692487,0.299482013,0.955009092,2.470424004,1.074454723,0.302196805,1.907449961,0,0.344296835,0.502024232,0
FBXO44,0.099201229,0.360697149,0,0.162265156,0,0.569294251,0.179049543,1.489475602,0.819897133,0.590573232,0.433614288,1.128991888,0.061831298,0.726503703,0.250118553,0
FBXO6,4.173782341,4.902396129,1.739931663,0.384838082,11.2935415,8.344681104,11.52607782,5.185253036,24.96549317,21.67306125,9.916583811,10.32783559,1.445480335,2.104547233,10.11823973,0
PRAMEF11,308.9783199,294.8924886,0,0,85.24971634,13.202714,8.671108954,76.94992228,97.94325781,13.13171718,90.93944309,87.0817487,6.175949709,49.37266008,172.6085082,0
HNRNPCL1,158.884502,180.3004096,0.231875062,0,71.21710169,16.40504187,6.459465427,42.49406341,99.45412366,29.58401032,46.06706646,72.14869224,3.395182827,15.8992352,112.1818507,0
PRAMEF4,383.9029534,360.4551051,0,0.051839602,169.4466071,48.99140163,23.10952228,177.1588352,182.1070602,106.7691535,141.0569174,69.80880184,15.5559062,119.171492,325.1077249,0
PRAMEF10,163.9112838,170.3190258,0,0,19.29485404,12.40428808,1.242310304,86.29323293,43.49265167,23.36356624,91.67788408,52.10366548,7.793642583,42.38426177,284.6655347,0
PRAMEF6,361.5787741,333.7832987,0,0,162.5907959,72.15079068,56.22448374,647.470306,261.1456071,280.2177296,376.4099941,122.728228,55.77272369,303.3847598,468.4787518,0
PRAMEF27,162.4351896,152.8262248,0,0,170.6703926,19.14474468,6.101524035,351.9877694,140.5250275,193.0718655,174.5120423,120.4062072,12.37887985,60.51779747,292.1146129,0
HNRNPCL3,87.71081019,93.5053725,0,0,88.3496359,3.498085056,8.068043106,207.5840336,105.582346,81.26682438,100.8581136,43.04218991,15.7195439,28.29106991,194.3382595,0
PRAMEF25,69.86156671,60.06122289,0,0,57.90222936,17.38358787,3.23765698,98.74054491,48.50317383,31.03679332,76.21537879,84.80542416,5.258682625,33.19870033,156.6561353,0
HNRNPCL2,182.2603992,200.432223,0.055561758,0,129.2228266,4.845144034,10.01526112,83.39059794,150.4115868,92.46394078,60.41579877,25.6257157,1.933658862,14.07534936,121.6415234,1.04343852
PRAMEF26,341.0444667,331.44814,0,0,176.9453016,32.56024725,15.53628805,231.0162068,128.2394082,75.49869048,168.4578221,208.2334352,13.81283993,90.57038553,340.2242655,0.053954864
HNRNPCL4,159.0376068,161.6944565,0,0,112.8861503,5.391785236,7.39861673,257.6806934,191.6969101,105.7758667,130.6254028,51.44007594,17.43148387,38.42115246,244.8466667,0
PRAMEF9,167.6539223,167.4947058,0,0,168.9947067,12.67807536,5.02810777,311.0294489,204.1988825,111.2767137,160.1460961,61.36895174,19.43162227,83.62459286,198.783781,0
PRAMEF18,35.65458489,33.58657573,0,0,70.95225578,21.16647417,105.3022094,127.6810354,69.14737576,111.9096651,95.16866004,54.72844908,49.0598598,100.5054871,152.3201781,0
PRAMEF5,293.5415052,285.6238746,0,0.055456318,178.9514401,30.07550344,38.12299618,469.2918057,286.1729033,210.3985269,310.3543738,97.16361574,42.06261909,123.0165173,589.6678532,0
PRAMEF33,100.9543069,102.0233627,0,0,9.713792407,3.585288549,1.248039007,23.61944766,16.86120189,10.1107153,40.71906194,30.84198313,8.332398816,25.95294491,142.90194,0
PRAMEF15,167.3376928,162.3696195,0,0.051144701,208.9868135,16.65931541,14.27805698,489.5995652,210.0171534,163.5324363,408.1020349,117.042091,31.04556127,179.1947581,574.4262659,0
PRAMEF19,62.32654358,67.04083502,0,0.066239491,304.1082476,77.57131465,247.8521688,498.2959041,173.3442679,365.4301386,269.6731819,84.25621083,195.7031767,238.4880463,824.4596383,0
PRAMEF17,65.77182647,79.32254845,0,0,55.64575911,63.52124373,72.10180232,295.1281221,58.99278491,146.0331086,60.04844581,126.0944577,52.51585304,102.5438569,170.2282622,0
PRAMEF20,78.94452857,61.78798403,0,5.614387947,85.42857029,18.06535031,18.58538739,147.2476157,81.56106939,51.69108849,45.76740655,60.67265089,31.03221691,86.04104592,324.0324542,0
RSC1A1,16.57285093,18.75560327,5.646920676,18.98436684,4.227463753,18.49667339,16.91741332,17.03665045,62.42320102,29.92033174,66.3010337,90.7918403,11.58618149,79.74608574,71.37282664,8.999985538
ARHGEF19,0.341474622,1.018297651,0,0,0.45590147,0.153440984,0.055570903,0.346712015,1.088257833,0.260470268,0,0.318546158,0.474960841,0.219845045,0,0
PLA2G2A,3.649527672,4.16219207,0,0,0,0,0,0,0.693778226,0,0,0.393862947,0,0,0,0
CELA3B,8.468236204,7.816083819,0.041707398,0,3.234805386,11.76879668,14.42079358,8.741420388,18.69786853,11.81715643,2.317208473,9.206604501,18.30305806,9.151352003,4.811826203,0.587442336
CELA3A,5.249365269,4.290350921,0.681062071,0,0,2.672144135,3.176425543,9.909006758,6.975756293,2.056662281,1.299413397,8.513496829,3.646508392,5.643084922,1.654964695,3.935448382
CDC42,29.08036216,29.93821126,7.579841656,14.29776857,31.52544856,23.68331231,12.0006385,11.70698954,35.25395957,16.75617738,38.9745981,28.32053812,20.57134099,24.72574103,25.4115149,11.17689019
TEX46,3.212880945,2.063460249,0,0,0,1.76131651,0.318943302,1.392941785,4.195034605,3.155987561,0,4.662067811,0,2.038255674,0,0
LUZP1,15.60516035,8.94532943,2.114821571,1.511066964,10.3228854,17.21195405,7.802849799,21.60124985,15.72262021,13.11053459,13.14316423,20.09005773,13.20938175,19.12232706,27.31085867,4.412879909
RSRP1,22.8434403,23.53315176,0.009543743,1.261404638,40.5140549,20.72752862,17.82859883,80.48873572,55.84071027,102.559353,33.20614831,29.76290822,8.724779789,25.87126645,79.89323621,0.492881286
TRIM63,0.407947223,0.481756267,0,0,0,0,0,1.786516864,0,0.596504696,0,0.211035282,0.211891751,0,0.37714145,0
FAM110D,1.208360047,0.69633556,0,0,0.261034194,3.020478474,0.300825408,0.234609702,0.109909207,0.705009914,0.614693566,6.186305227,0.876523271,1.785151195,1.670414837,0
CNKSR1,1.092379521,0.745481647,0,0,0.436099689,2.548571617,1.993395636,3.615015586,3.511399336,2.491569127,2.027557414,6.886453107,1.005035748,4.319160832,2.138589424,0.406132973
SH3BGRL3,660.6959572,596.2360859,6.085661593,9.473154655,223.8308078,365.7747712,322.6024116,155.5474376,477.1165462,384.702824,466.7217614,644.1680401,251.4381046,560.3740557,345.8179662,9.753450246
GPATCH3,21.81944524,18.76454273,4.991772172,8.013014481,13.78556057,74.03701073,24.16145956,112.1889367,45.6893167,72.05179148,41.22257661,72.85451141,11.78077202,55.45489091,259.6966668,0.857969589
DNAJC8,136.7877396,139.6866765,31.47062545,29.78303437,123.173455,185.0478591,125.6682929,89.89511235,214.8345108,285.0658343,346.1590562,322.1078826,153.02102,258.6522688,242.1386817,89.84744099
ATP5IF1,249.4758012,245.5587391,7.822995638,14.66140436,234.9971986,291.911495,295.3185623,297.9079901,306.6680279,224.0374167,416.2773896,565.9066265,96.86137599,464.5966611,209.7776006,38.53563051
YTHDF2,93.09109293,117.4108991,4.340522081,11.66411896,59.6349255,69.74416624,32.48705667,80.47716762,117.0154786,72.43924872,99.52376214,140.1937102,39.92851441,94.37991294,176.9777376,1.320830686
TMEM234,1.781434968,2.135233291,1.330992726,5.395615583,4.501249963,1.242934082,3.89055453,3.493917268,5.358429342,6.508360912,5.40692792,8.498269129,2.076361145,5.220191552,3.878476549,0.253335535
RNF19B,41.44727208,41.1499052,10.3111553,9.648124535,53.18796739,37.59499724,40.44714309,15.67459779,36.86915727,54.35248269,48.65915838,54.43807377,49.90332437,34.68046845,28.62821503,4.197874434
A3GALT2,1.015684944,0.693533095,0,0,0.389567961,4.080469335,1.234619233,1.155435582,1.323165037,1.393135426,1.432682658,3.656523774,0.692821815,4.633822422,0.086233445,0.589547864
MANEAL,3.319870519,4.509835207,0,0,5.414065264,9.927102002,8.962750639,3.894777585,4.321988381,11.91462082,15.09678979,9.375748583,3.757490876,3.990450377,1.519971608,0
YRDC,87.66575149,67.70673783,0.556098634,0,66.60104868,88.46612473,73.01523446,60.37265544,112.533468,98.12036514,164.0321534,146.4241886,69.8608019,117.3730223,280.1647618,0.979070559
PPIE,7.14840016,7.613232486,3.464368513,3.57564633,9.469996486,9.519089231,7.607159012,5.005918082,11.64834852,7.489938116,8.128664836,9.073760384,9.155239859,6.893130029,7.08970078,1.55421437
MFSD2A,50.30038939,44.10452825,13.59284368,30.08896247,29.80423369,59.44608058,72.18131865,126.2541894,60.03774674,93.59644404,74.26690745,34.84146099,16.69471677,26.05862899,187.5515438,9.733204237
ZNF684,28.53889936,23.62081379,2.361222417,4.460111511,20.88384516,19.52726915,29.39297543,15.52212136,27.36084271,24.03990593,32.0157359,25.60392042,31.69916305,33.44478306,25.48928252,0.032414676
CCDC30,0.509808721,0.520242327,0.048415395,0.321658087,0.166013816,0.274616119,0.025053866,0.205812632,0.212364681,2.392127782,0.356461789,0.488290844,0.069214946,0.277016646,0.192490865,0.243259246
ERMAP,6.917579819,5.540262457,1.673108294,1.517486529,0.847684899,1.976862237,5.041757579,0.792139971,3.915365632,2.683228291,1.91615316,1.392291745,0.91501674,2.116650122,3.130771536,0.984091434
CFAP57,3.848099391,3.034777782,0.245150352,3.739934086,12.19184157,7.003708261,8.618773195,7.00648199,11.72047836,14.15059107,10.59105781,12.01628614,7.756105637,10.53580359,11.78468886,0.052316747
ST3GAL3,0.326105354,0.21230199,0.032980432,0.489781091,0.04774833,0.214342497,0.124301908,0.229287465,0.053707931,0.816236767,0.035992583,0.585513191,0.25195262,0.148019301,0.185719608,0.304521527
KLF17,108.2630054,87.95778889,0,0,54.23007916,51.98670599,36.97118084,271.4177295,169.1607878,146.8890386,164.4503054,93.99291072,28.24329954,117.9423929,446.3603274,0
AL451136.1,3.592901617,2.159541032,2.598877142,4.548700332,3.143495369,2.977948435,2.357507209,8.469367864,3.667624185,5.940880144,5.064707826,9.001944095,2.915073201,5.276574349,9.49733038,1.198371046
TESK2,4.772565723,3.243323361,3.618829873,8.506755287,4.502802316,6.03379594,3.710274445,14.50259065,15.07128431,10.63589979,10.02215355,9.670673602,4.369464542,10.03643305,25.30352717,3.058845733
STIL,21.44640995,23.53662177,4.47517916,33.53057407,7.360916268,13.71899117,10.58142851,17.76105171,23.93239145,8.991656408,29.34013074,21.02664161,7.365512442,20.95485142,22.71059654,6.383183745
FOXD2,0.453583192,0.631466807,0,0,1.889633766,0.960718097,0.382731962,1.207996574,0.947584287,0.351750936,0.06815319,1.213105534,0.326535386,0.054810237,0.245308787,0
RNF11,92.24044913,87.72644195,3.57059282,6.314036863,62.79292231,101.1455249,175.8021219,65.47734387,122.7775552,514.8548981,98.51300578,94.37638257,239.0144326,254.426406,546.1391817,3.326910286
PRPF38A,102.6557503,94.175138,10.2227304,25.91370979,50.35108672,79.2357253,63.8215938,81.0757375,103.1404437,124.0914094,153.06282,119.236721,78.7173138,94.76056375,179.6218086,10.96982006
SHISAL2A,0.829555326,0.039498846,0,0,0,0.177181616,0.03921434,1.052046196,0,0.653526328,0.166193231,4.787948138,0.162502973,2.887926657,1.610515601,0
TCEANC2,1.72177466,1.945590362,0.649261608,0.48601757,0.873390365,2.427455447,2.015413419,2.412332614,2.477672203,3.504741714,3.095038684,6.128463662,1.07982077,1.94789626,1.246983232,0.20652102
GADD45A,18.39603832,25.43934056,0.033365918,0,32.53782911,35.76616228,1.42157586,43.9714766,17.73900347,16.57249408,8.110229656,29.02235155,5.069628462,10.04984838,73.27723904,2.871940308
PTGER3,2.179154058,3.037952284,0,0,0.309640545,0.06021283,0.152648716,0.16326677,0.573650231,0.261210811,0,0.568763125,0,0.769801909,0.073110381,0
AC118549.1,18.00354672,13.90096708,1.39040092,2.340148283,12.09269462,7.056606667,7.209152496,9.535165444,14.49385698,6.413688379,26.15991515,22.39701995,6.191574336,8.170995134,23.21958985,2.488398546
RPF1,138.6474577,154.367956,23.02721879,31.28123823,132.6686448,121.0693589,141.836454,56.23296429,209.7028798,179.6192856,208.3666239,144.2187265,183.5577523,135.5878699,109.2116449,30.63821036
C1orf52,72.14975092,79.87839099,1.183173015,1.533967168,44.16436285,39.05796613,51.88703926,55.33714346,107.6185837,78.1828165,158.1714985,96.05591729,37.35080942,73.4061519,118.8347546,0.352694424
COL24A1,0.343517685,0.313653562,0.140971701,0,0,0.033135135,0.14300447,0.226486145,0.514441256,0.045831539,0.006660037,1.128714775,0.017094402,0.435186576,0,0
BRDT,98.61750506,101.8640239,7.869360239,12.10467862,242.972746,176.5014706,198.7243431,159.7438569,212.7897587,213.4655011,225.8837168,303.6538823,111.0773811,249.8526026,174.398168,16.44374682
EPHX4,1.465502095,5.864345792,0,0,2.24356517,13.03374218,1.730798985,2.276464861,8.695840622,3.897921479,6.089108932,17.1344704,1.865786912,5.89347069,2.97976793,0
GLMN,13.57922475,14.56969297,3.553584931,1.540580335,19.28729553,21.62606148,19.49499832,11.50869428,13.08773912,22.79229215,14.5402841,22.2670989,35.29732101,19.74616468,21.34179961,2.314329904
DNTTIP2,83.8808085,81.13989847,4.579270316,2.880069824,72.3054302,74.67672755,51.79965038,41.24511585,105.5488116,85.53923357,102.7980008,69.93065239,72.39566887,59.33041341,110.7931837,3.302463948
WDR47,40.05844369,35.66219012,8.349966207,24.28292129,30.21472543,19.98654209,35.1234238,96.60792045,81.1273977,129.9536661,123.8734699,83.3307962,34.24278959,78.75997408,239.0011483,7.817807213
TAF13,312.1874544,355.4494099,1.054443984,7.148758811,266.0172187,167.9850907,283.9756422,241.2955259,533.4550929,354.3185584,586.3356151,499.671412,455.5765047,448.1876277,660.5241799,1.076208895
TMEM167B,43.44005338,39.24011802,2.097721639,1.399224462,10.69947918,45.16146181,17.15831984,18.82958118,34.16094976,26.67144411,56.49197767,60.95049661,19.63193784,42.65902863,18.45887384,1.752734121
RBM15,11.66729852,9.808692387,8.788561378,52.77826505,6.286559116,27.69830504,5.792201591,13.65372702,22.76637196,7.324252885,11.63938282,21.74300577,7.028027399,12.78445834,22.10142871,6.737067681
LAMTOR5,252.7774446,289.7890964,52.39483085,35.94907069,420.3346938,378.019237,330.2545699,252.3294545,159.6150939,190.4276652,208.7282783,322.6836294,285.1556304,286.9799607,256.4863223,23.44576059
C1orf162,4.041056723,7.173918709,0,0,1.511757315,0.68721887,1.026656365,0.047447439,21.69455276,3.881375027,1.588476545,4.163126688,4.451395563,2.175429775,0.159351181,0
SLC16A1,147.0179724,139.6204739,7.303191436,13.95219166,206.828942,247.2375105,270.1819626,232.245996,246.1781929,330.7032685,432.0272051,418.4554855,359.5716927,305.5004522,645.417592,7.474505789
LRIG2,1.890540894,1.571211377,0.123646861,0.107113832,1.449154066,2.87783888,1.789786909,3.028689498,4.752600366,1.952165495,5.3822543,3.145601786,2.182189297,1.325687152,4.309299716,0.612766601
PTPN22,5.667873496,4.865431433,0,0,0,0.998745186,0,1.474848302,2.791092626,0.536321751,8.828012934,3.608957254,0,1.566942638,0.980840713,0
SIKE1,59.72050115,48.44292518,15.64869482,38.09568684,43.5784376,52.16712304,32.98254698,19.18544522,53.20733067,41.05044024,73.7347216,49.8302176,32.4121471,60.36414374,31.34136545,28.36126325
SYCP1,1.454808714,2.277984142,0,0,1.381837077,0.938710062,3.247585374,1.519648972,0.517760232,2.58824993,2.770575348,0.846180116,0.841118123,6.169354647,2.639493258,0
SPAG17,0.388370224,0.422353605,0,0,0.851555606,1.741961384,0.642559766,0.734981493,1.684046588,1.684369687,2.178572069,1.884627714,0.832108477,1.03637106,1.831118234,0.194326445
H3-2,6.245275726,5.508070275,25.89293003,32.98355233,23.97476407,19.48614881,15.39290141,26.00814771,18.83580074,15.61777708,7.645500298,7.467288383,4.255266975,21.71452405,9.982604837,5.941195029
ANKRD35,0.889059473,2.189699173,0,1.304699348,3.574862339,1.901153414,0.18778107,10.11467095,3.732246072,28.88234637,10.76265131,0.717605022,0.5187725,1.0286087,18.62442395,0.089668074
RBM8A,185.5448237,186.8785547,11.90285066,29.92198531,143.7127018,204.6123125,157.4906047,68.35978944,234.2659552,261.598252,356.3823067,201.3392635,218.2156551,198.7506522,111.8308042,19.00571419
NOTCH2NLA,0.186449229,0.179260913,0.23893247,0,1.257894788,0.76837954,0.142375772,2.820338675,1.248437759,9.639347586,1.292997626,0.836536467,0.516250567,0,2.17782462,0.339932062
H2AC18,183.0622313,109.3868225,12.28430999,11.46703326,154.015232,293.6489985,29.71575572,302.3803682,109.4937144,30.95173305,239.4554275,91.98255296,10.22865935,147.4884563,270.756523,2.197112804
H2AC19,166.0683473,98.38044267,7.971733078,6.595762119,114.1175103,225.5984126,21.08758107,203.8712137,78.76351025,18.85464013,174.560984,74.66699344,7.53996507,103.5855163,191.1364297,1.604009214
H2BC21,23.39413717,10.86465058,4.127777714,3.086748221,23.82570302,10.81355214,1.583086854,160.0078161,33.4837949,1.049320817,42.695147,16.9118391,0.820032664,28.70120927,33.93572962,0.824668365
CTSS,1.750155928,1.488371286,0,0,0.685260665,0.765789787,0,0.354870946,0.801017006,5.655145845,0.673077627,1.037407261,0.174098923,0.094413359,2.426991682,0.19752967
CTXND2,0.621139554,0.948872207,0,0,0,0,0.08563978,1.015197605,0.951193092,0,0,0.687271759,0,0.833971867,0.215338032,0
TNFAIP8L2,0.933899591,0.605638483,0,0.082370352,0.172076003,1.095119074,0.363562313,0.73719717,0.796984122,0.473355102,0.990516575,0.521007273,0.706214345,1.493614446,0.457081936,0
SCNM1,183.1011401,160.3515396,5.195024372,3.126893636,68.41560536,141.1481494,69.39361986,56.81505202,128.4455163,142.5446239,207.6471527,240.4987771,75.41564327,193.5718424,143.6496216,5.91281828
LYSMD1,42.13947007,34.34331414,0.819513776,2.243902387,17.10852627,20.96303741,5.371676663,10.6303452,13.76265739,9.441735639,18.75109488,15.44400173,12.15172999,12.66885732,14.52693145,1.042051707
RPS27,572.7210314,576.8863979,205.1216874,96.59109643,463.0756072,1011.352052,541.92128,341.7507952,799.7335621,732.5310181,964.1548309,636.1337641,876.4526712,754.3811979,308.415592,209.4449075
SLC50A1,13.52952404,12.26036922,1.784149784,3.790937044,14.02228231,23.34873425,25.63813465,15.60298894,19.66766082,44.17956676,21.29554197,68.01603004,9.016727459,56.39422901,10.857454,0.60138921
DPM3,14.14804004,8.823649552,7.951227012,8.127649487,6.407202952,33.89543188,23.52078658,11.40203152,25.81767278,6.521341702,10.7571374,76.04628864,5.96035824,36.87023814,5.389451643,14.54439223
HCN3,0.217500146,0.153831504,0,0,0.50117491,1.881340201,0.074452692,0.619356337,1.13160094,0.646245235,0.72122499,0.882014577,0.449938967,1.450060964,1.414464356,0
PKLR,0.217538814,0.504538684,0.101372147,0,0.356427631,0.900673216,0.099669782,0.704762213,0.252478935,0.276841014,0.663783677,0.647509418,0.258142744,0.748169245,0.445539463,0.031729138
ASH1L,3.300160088,3.30868058,0.556805134,1.140540977,3.995902885,8.470272584,4.105909362,4.662124865,3.807226683,2.261237238,5.51464792,9.770632672,1.906826231,4.260737089,6.474023696,1.742781205
RIT1,12.94461617,17.80042219,0,0,4.095817974,6.058614742,4.639606129,8.049849312,12.66198162,6.923082121,6.612192826,3.959423031,5.468176748,13.04033666,14.26586909,0.248929942
CRABP2,8.133161652,5.125133983,3.621065551,22.74426602,5.217942392,15.82254758,6.420134117,12.86641237,82.39637286,6.07924445,1.884605782,3.735939955,11.33728574,8.525473955,6.767093844,8.175209009
ETV3L,2.771798289,2.586297654,0.305854249,0.181685462,0.316292082,0.150969987,0.150358985,0.656672556,0.029298654,0.052204306,0.030344397,0,0,0.061009013,0.336064052,0.52652239
CRP,1.499610188,2.954414194,0,0,1.087793613,3.828568891,7.939551375,4.36695397,0.8244336,5.712679586,0,2.125864814,0.514081986,16.84938756,2.758143556,0
TSTD1,32.70213557,24.91462652,21.24882149,60.56182067,30.07549273,17.6131651,22.94952931,52.93976746,67.54110853,8.425958084,33.53854369,76.96570154,14.98495982,35.10694102,24.24672658,13.85585236
PFDN2,772.9074029,582.9309527,88.94891678,157.2851922,501.6361865,837.9442026,304.3982546,232.9548536,540.4681728,524.6658802,838.3555776,440.8849124,407.3617199,378.8895513,453.0167778,144.3832148
DUSP12,82.12430031,75.9913868,6.379196164,26.36346794,73.88525599,69.96285049,87.86869864,117.806013,203.4726698,164.3813439,137.066432,132.4784296,83.75990709,86.38211494,82.75958745,5.077238399
CCDC190,0.999819369,1.044882046,0.252988802,0,0,0,0.243863044,0.365156194,0,0.355608569,0,0,0,0,0.776700399,0
TMCO1,106.1067166,102.9743067,6.406835865,8.40425409,76.49635028,67.7999613,119.5386244,28.04735039,76.11563744,124.7069613,145.7851543,174.1694472,102.6736504,154.7453636,67.52125034,11.43067216
ADCY10,0.588740421,1.031823685,0,0,0.832835527,0.602306574,0.874094735,1.080018371,1.71326279,1.267490955,0.020753373,0.334035147,0.861165201,0.657180628,0.531513126,0.392839905
XCL2,1.037611907,1.001235747,0,0,0,0,0.187279875,0,0.328436873,0,0,0,0.097010227,0.569924057,0,0
XCL1,1.373919015,1.003589147,0.314080158,0,0,0,0,0,0.902599133,0,0.779012628,0,0.133300116,0.208832809,0,0
KIAA0040,2.324233257,2.138397473,0,0,3.246522254,0.842416959,4.195037765,1.653046082,2.439403383,2.460731582,1.670946953,1.961728456,3.168023922,0.591276781,5.329650169,0.126517194
AXDND1,0.402230111,0.476790502,0.073839012,0,0.196351465,0.9111754,0.276567685,1.11081086,0.677011114,1.008248699,0.156979552,1.080022665,0.125353336,0.147287321,0.637467532,0.132064918
TOR1AIP2,18.73581412,15.23682343,0.207564787,2.551883774,15.62006337,7.443325812,12.92501003,12.60048738,11.89408024,9.426146138,22.52391453,19.34697413,11.09977693,16.88365297,17.3620186,1.150236741
IER5,12.65183722,14.01354239,0.366937732,0.045410553,10.65650591,12.50237047,11.04875475,6.236904304,4.452335387,15.29222051,12.7264443,5.069607884,13.52286999,9.804864406,24.35884407,0
GLUL,59.43719474,57.6619013,1.813385188,6.758892298,57.03763196,31.05899918,41.24051306,35.77818476,131.2834036,88.30284295,131.1293189,33.55969827,67.75128932,58.15850365,174.4118294,2.97146614
RGS8,0.098332901,0.403784974,0,0,0.208653416,0.165987943,0.078721982,1.26717666,1.049229298,0.081996291,0.23830678,0.604680184,0.163110688,1.274481483,0.844558875,0.811962181
KDM5B,19.30500272,15.6876917,0.353404825,0.873438684,15.6136426,17.12789938,9.967570621,25.33433701,15.76542719,10.84006187,25.29581248,12.42563113,8.009688585,11.24558887,32.0463103,0.771071969
RABIF,79.72786211,69.24292052,15.85656685,36.88174103,45.80708447,41.60750256,54.66722961,14.84303148,73.6787418,81.79120865,72.32454147,64.64626177,69.69228374,78.47746458,36.14654952,14.1156925
PM20D1,2.014110889,2.01766573,0,0,0.890366451,0.404745272,1.169010877,7.695970974,3.416867201,2.519242626,1.659586306,0,0.835231673,0,6.419454082,0.731459328
UTP25,11.26853724,7.226775694,0.351654534,0.714630647,6.756334278,8.277899996,8.451645194,8.168196715,12.38699041,11.27775464,14.13895574,20.75799871,8.907702466,13.1859986,12.29493773,0.395853841
ATF3,9.552753937,4.245036991,0.031796729,0,7.694352931,18.57229786,7.659376026,8.923594882,5.84812745,9.796060399,5.646761737,3.643852652,7.854082426,10.71886081,31.1160791,0.174164697
TATDN3,7.003710238,3.728171718,2.719130082,4.157556853,6.006538766,9.05366102,5.905883986,3.454439798,4.731673969,25.34759654,6.273354352,6.272055746,13.5889651,2.744030147,3.314760035,1.133092681
TGFB2,0.280396882,0.626788688,0,0,0,1.659422167,0,0,0.162716494,0,0,4.248215802,0.045057643,3.218855713,0,0
ZC3H11B,3.094266428,2.880937971,0.064682167,0.019211454,0.668895642,0.819464479,0.593562157,0.304198767,0.458510664,0.309125193,0.526214009,0.595427889,0.340405271,0.451577289,0.408657949,0.26318889
DNAH14,0.561002002,0.591757702,0.176122845,0.266397589,2.060805214,1.607213614,0.828413644,0.57687682,0.746711757,0.684729199,0.721590462,0.637241131,0.235321106,0.653833965,0.403164233,0.219482566
SRP9,196.676507,193.8133174,31.44925647,80.51857739,380.067679,218.0938268,509.8524182,151.1530073,315.978069,556.9352842,570.782202,673.361206,378.1509328,628.7349827,256.901667,55.82819098
H3-3A,72.6500941,54.0611504,4.555820608,4.390098507,20.11564707,38.70053492,25.87768308,20.59379564,21.22007144,24.22367147,32.92176593,28.97024663,23.18094063,25.13111868,23.25380446,12.07656908
CCSAP,20.67971821,16.18616799,4.023960645,7.180161838,4.161285634,9.888932238,4.911838991,8.63739034,14.70083514,5.238785909,25.72556921,24.01927631,4.879504325,15.55159435,13.22476766,7.679009325
EXOC8,4.078846856,3.832846523,0.377819954,0,5.235564232,5.470441868,5.241926973,7.429413035,6.285423091,2.235572613,9.021210634,10.67059673,2.832888837,8.805036134,5.08543985,0
SLC35F3,0.778193879,0.95106093,1.229805595,2.075388763,1.792046523,1.149684406,0.305341716,1.466892568,0.160645363,0.477062844,0.591570483,0.140023539,0.680112892,0.613275983,1.612317744,0
COA6,215.1899006,190.4563409,1.890759789,3.101265466,71.52842603,147.7230706,73.20421417,37.62306735,92.56109161,105.9683179,131.0581958,132.0638066,74.68917947,141.0096286,64.41842901,3.533142733
GGPS1,14.23781147,17.30125892,5.075622752,6.085198954,31.38839776,35.19396157,32.19158635,17.36070527,36.45755637,34.19251809,16.27794847,41.87962881,17.5768574,50.95830297,35.78235159,2.612568434
ACTN2,1.035585582,0.228732675,0,0,0.295887825,0.200512851,0.972458706,0.73673872,1.035435039,0.813942728,1.461397358,0.437986514,0.305835904,0.792684343,0.742296238,0
TFB2M,241.1654352,219.8145344,20.08968658,36.78519556,219.8159054,130.8251406,175.1631608,159.125306,269.1813872,220.6714621,386.0899247,350.2945676,208.0246192,270.0623481,319.242012,10.36731815
